permision_delivery_date,n/o,id,march_route_name,company_name,company_name_external,border_crossing,border_crossing_alternative,march_route_time_direct,march_route_time_return,march_route_regularity,license_terms,destionation_country_name,destionation_country_code,march_route_status
,531,MD531,"Курортне (АС вул. Чорноморська,9К)-Флорешти",ФОП Морозан В. В.,«ВAZA DE TRANSPORT AUTO nr.14 or FLORESTI»,Старокозаче,,09:25,09:25,Щоденно,2019-09-29 00:00:00,Молдова,MD,True
,532,MD532,"Курортне (АС вул. Чорноморська,9К)-Флорешті","ТОВ Гаджиєв Ф.С. 54042, м. Миколаїв , пр-т Жовтневий б. 22-м Ліцензія серії АЕ № 266018",BAza de transport AUTO 14 FLORESTI,Старокозаче,,,,,2019-07-08 00:00:00,Молдова,MD,True
,533,MD533,"Курортне (вул. Чорноморська,9к) -Кишинів","ПАТ АІТ 02121, м. Київ, вул. Автопаркова, 7
 Ліцензія серії АГ № 588947",I.I. Jolnaci Alexandru,Старокозаче,,,,,2021-09-08 00:00:00,Молдова,MD,True
,536,MD536,Курортне-Кишинів,без паритету,"S.R.L. ""DAC-TRANS-SEVICE""",Старокозаче,,06:27,06:30,,2023-12-03 00:00:00,Молдова,MD,True
,537,MD537,Курортне-Кишинів,без паритету,SRL Buslines Moldova,Старокозаче,,,,,2021-01-08 00:00:00,Молдова,MD,True
,538,MD538,"Лазурне (АС вул. Жовтнева, 132)-Кишинів",ПП Корсар,"молдовський перевізник S.R.L. ""Scorpion Tranas""",Маяки,,,,,2020-01-18 00:00:00,Молдова,MD,True
,539,MD539,"Лебедівка (вул. Дачна,1)-Кишинів","ТОВ АТП 15107 67700, Одеська обл., м. Білгород – Дністровський, вул. Шабська, 67-А.
 Ліцензія серії АВ № 550093",SRL Buslines Moldova,Старокозаче,,08:30,08:30,Щоденно,2019-01-08 00:00:00,Молдова,MD,True
,541,RU541,"Київ АС (вул. С. Петлюри,32) - Смоленськ",Leon Pol Trans Sp.z.o.o.,без паритету,Катеринівка,,,,,2020-11-06 00:00:00,Росія,RU,True
,542,LT542,Львів (АВ) - Вільнюс,"ТОВ Українські лінії 03113, м. Київ, пр. Перемоги, 62б. Ліцензія серії АЕ № 572036",UAB Tolimojo keleivinio Transporto kompania,Рава Руська,,,,,2019-02-16 00:00:00,Литва,LT,True
,543,CZ543,"Хмільник (вул. В. Порика, 7) - Прага","ФОП Коваль В.М.
","AGAT B.U.H| 
 VOVA A.D s.r.o.",Шегині,Грушів,26:15,,Щоденно,2020-01-08 00:00:00,Чехія,CZ,True
,544,RU544,Лисичанськ (вул. В. Сосюри 310-А) - Москва,"ПП Лис-Авто-Транс 93120, м. Лисичанськ, Луганська обл.., пр. Леніна, 115/184.
 Ліцензія серії АД № 076951","ТОВ ""ЄвроВояж""",Просяне,,,,,2023-01-25 00:00:00,Росія,RU,True
21.08.2017,545,PL545,"ХМЕЛЬНИЦЬКИЙ (вул. Вінницьке шосе, 23) - ВРОЦЛАВ","ТОВ ""КАС-ТРАНС""","польський перевізник ""AGAT"" B.U.H.",Ягодин,,18:00,18:30,Щоденно,2020-08-20 00:00:00,Польща,PL,True
,546,PL546,"Летичів АС-1 (вул. Савіцького Юрія,1) - Бидгощ","ФОП Сапіташ О.М., смт. Летичів, Хмельницька обл., вул. Кармелюка, буд. 8, кв. 9, ліцензія АВ № 610955",польський перевізник Lux-Reisen PW Marek Sobczak,Шегині / Краковець,,,,,2020-04-17 00:00:00,Польща,PL,True
,547,PL547,"Львів (АВ, вул. Стрийська,109) - Вроцлав","ТзОВ ""Львівське АТП - 14631"", 
 79024, м. Львів, вул. Пластова, 10. Ліцензія серії АВ № 550341",EWE-TRANS,Краковець,Грушів,12:40,11:50,Щоденно,2022-11-22 00:00:00,Польща,PL,True
,548,PL548,"Маріуполь (АС вул.Артема, 115)-Варшава","ТзОВ ""Гал-Всесвіт""
 м. Львів вул. Пластова, 10, 
 ТОВ ТК СВ-Транс",EWE-TRANS,Рава-Руська,Грушів,32:15,30:55,Щоденно,2019-08-24 00:00:00,Польща,PL,True
,549,PL549,Івано-Франківськ-Варшава,"ТОВ ""АТП-12629""",Firma Transportowa BOGDAN Spolka z o.o.,Краковець,Грушів,14:00,14:00,Щоденно,2022-10-22 00:00:00,Польща,PL,True
,558,PL558,Коломия-Познань-Зелена Гура,"ПАТ ""Коломийське АТП"", 
 ","PKS ""SOKOLOW"" w Sokolowie Podlaskim S.A.",Рава-Руська,,19:00,,Щоденно,2019-09-23 00:00:00,Польща,PL,True
,569,RU569,Луганськ-Ростов-на-Дону,"ТЗОВ ""Лугавтотранс""",Без паритету,Довжанський,,,,,2019-08-09 00:00:00,Росія,RU,True
,570,RU570,Луганськ-Ростов-на-Дону,"ТОВ Лугавтотранс 91047, м. Луганськ, вул. Оборонна, 101в.
 Ліцензія серії АГ № 587960",Без паритету,Довжанський,,,,,2019-08-09 00:00:00,Росія,RU,True
,576,PL576,"Львів (вул. Кузневича, 2) - Варшава","ПрАТ Львів-Інтуртранс 79041, м. Львів, вул. Г. Кузневича, 2 Ліцензія серії АГ № 593984",PP TRANS-BUS EXSPRESS,Рава-Руська,,,,,2019-03-08 00:00:00,Польща,PL,True
,577,PL577,Теребовля-Любомеж,ФОП Свистун Б.Р.,KRY-CHA WOJCIECH CHARZY,Краковець,,18:15,19:15,Щоденно,2019-03-07 00:00:00,Польща,PL,True
,578,PL578,Теребовля  - Варшава,ФОП Свистун Б.Р.,KRY-CHA WOJCIECH CHARZY,Рава Руська,Грушів,14:30,14:00,Щоденно,2020-05-12 00:00:00,Польща,PL,True
,579,PL579,"Кам`янець-Подільський (вул. Кн. Коріатовичі,19) - Щецин","ФОП Терлецький П.М., Тернопільська обл., Борщівський р-н, с. Дзвинячка, Ліцензія АД № 064681","польський перевізник ""LEON POL TRANS"" - Sp.z.o.o.",Рава-Руська / Угринів,,,,,2020-05-15 00:00:00,Польща,PL,True
29.01.2019,580,PL580,"Станиця Луганська (вул. Лермонтова, 1) - Познань","ПП ""Сєвєродонецьке Комфорт-Авто""",IDEAL TRAVEL,Краковець,Грушів,42:30,42:45,Щоденно,2020-11-19 00:00:00,Польща,PL,True
,581,PL581,"Харків (вул. Гагаріна, 22) - Познань","ТОВ ""Українсько-Шведське АТП 10943"", 01326, м. Київ, вул. Михайла Донця, буд. 17/46. Ліцензія АЕ 421372. ЄДРПОУ 31783907.
 ПП ""Сєвєродонецьке Комфорт-Авто"", 93408, Луганська обл., м. Сєвєродонецьк, вул. Танкістів, буд. 27. Ліцензія АЕ 422837. ЄДРПОУ 36077806",IDEAL TRAVEL,Шегині ,Краковець,32:00,32:20,Щоденно,2020-09-10 00:00:00,Польща,PL,True
,582,CZ582,"Івано-Франківськ АС-2 (вул. Горбачевського ,1) - Прага","ФОП Яців В.В., 
 77300, Івано- Франківська обл.,м. Калуш, вул. Б. Хмельницького,3/9,","польський перевізник FIRMA INFROS BUS Spolka z.o.o. , ul. Wybrzeze Ojca Swietego Jana Pawla II20, 37-700 Przemysl Чеський перевізник Musil Tour spol s.r.o. 18600Praha8-Karlin",Краковець ,Шегині,22:05,22:05,щоденно,2020-02-23 00:00:00,Чехія,CZ,True
,583,PL583,"Коломия (вул. Антоненка-Давидовича, 15) - Познань","ТДВ ""Коломийське АТП""|ФОП Остапа В. М. 
 ",OPENLINE Sp. z o.o.,Рава-Руська,Грушів,15:40,15:40,щоденно,2022-12-21 00:00:00,Польща,PL,True
,584,LT584,"Київ (АС Видубичі вул Набережно-Печерська дорога,10-а.)-Вільнюс","ТОВ Українські лінії 03113, м. Київ, пр. Перемоги, 62б. Ліцензія серії АЕ № 572036",UAB TRANSIESTA,Нові Яриловичі,,,,,2019-02-24 00:00:00,Литва,LT,True
04.07.2019,585,PL585,Стебник -Вроцлав,"ПП ""Геліос"" ",Openline Sp.z o.o.,Краковець,Шегині,15:30,15:50,Щоденно,2019-04-07 00:00:00,Польща,PL,True
,587,DE587,"Запоріжжя (АВ, пр. Леніна, 2)-Фрайбург","ТОВ ""ОДРІ"", 
 79016, м. Львів, вул. Меретина, 10/1. Ліцензія серії АВ № 545195",Кауфманн ГмбХAD EURO-TRANS BIURO PODROZI,Краковець,,,,,2019-07-20 00:00:00,Німеччина,DE,True
,589,IT589,"Луцьк (вул. Конякіна,39)- Пескара","ТзОВ ""Львівське АТП - 14631"", 
 79024, м. Львів, вул. Пластова, 10. Ліцензія серії АВ № 550341",Bonelli Bus,Чоп,,,,,2022-07-08 00:00:00,Італія,IT,True
,590,PL590,"Нова Каховка (вул. Паризької комуни,3) - Щецин","ПП «АТП Поділля-Тур», 
 ФОП Харкавий В.І.",LUX - REISEN SPOLKA Z.O.O.,Шегині ,Краковець,45:35,44:30,Щоденно,2019-12-12 00:00:00,Польща,PL,True
,591,PL591,"Київ ""АС Київ"" (вул. С. Петлюри,32) - Гдиня","ТОВ ""Транстемпо"",
 м. Київ, вул. Софіївська, буд.10-А, Ліцензія АГ 590969",Roma-Busplus Sp. z o.o.,Краковець ,Шегині,31:25,31:25,Щоденно,2019-07-12 00:00:00,Польща,PL,True
,593,PL593,Херсон-Слупськ,ФОП Стецик Т.В. ,IDEAL TRAVEL,Рава-Руська,Грушів,39:20,37:10,Щоденно,2019-07-08 00:00:00,Польща,PL,True
,594,PL594,Київ-Варшава,ФОП Мельник О.Т.,Wencel-Tourist Sp.z o o.,Ягодин,,15:40,15:00,Щоденно,2019-08-06 00:00:00,Польща,PL,True
07.08.2017,596,PL596,"Летичів АС-1 (вул. Савіцького Юрія,1) - Познань",ФОП Сапіташ О.М.,польський перевізник East West Help Dest,Краковець ,Шегині ,23:05,23:20,Щоденно,2020-01-03 00:00:00,Польща,PL,True
08.12.2016,597,PL597,"Херсон (АВ, вул. Буденного,1) - Щецин","ТОВ ""ОДРІ"", 
 79016, м. Львів, вул. Меретина, 10/1. Ліцензія серії АВ № 545195",ODRI-PL Sp.z.o.o.,Шегині ,Краковець,36:10,38:10,Щоденно,2019-07-12 00:00:00,Польща,PL,True
14.05.2014,598,BY598,Луцьк-Барановичі,ПП Вишинський В.Л.,ОАО АП г. Барановичі,Дольськ,,10:15,,Щоденно,2019-05-13 00:00:00,Білорусь,BY,True
,601,PL601,"Ковель (АС, бул. Лесі Українки,42)-Ленчна","ТДВ ""Ковельське АТП"" 45006, м. Ковель, вул. Володимирська, буд. 154 Ліцензія серії АГ № 593940",PKS w Chelmie Sp.z o.o,Ягодин,,,,,2019-02-24 00:00:00,Польща,PL,True
,603,PL603,"Черкаси (АВ, вул.Смілянська, 166 А) - Вроцлав","ФОП Мельник О.М. 
 34062, Рівненська обл., Зарічненський р-н., смт. Зарічне, вул. Аерофлотська, буд.16, ЄДРПОУ №2555410513","польський перевізник 
 NADIYA BUS Sp. z o.o.",Ягодин ,Угринів,25:40,25:25,Щоденно,2019-12-07 00:00:00,Польща,PL,True
06.09.2016,604,PL604,"Київ (АС вул.Симона Петлюри, 32) - Познань","ТОВ ""Юніверс""",Openline Sp.z o.o.,Краковець,,25:15,25:15,Щоденно,2019-05-09 00:00:00,Польща,PL,True
,606,PL606,"Аеропорт Бориспіль (Бориспільська,7) - Познань","ТОВ ""Гюнсел""",P-TRANS Sp.z.o.o.,Ягодин, Устилуг,20:30,20:30,Щоденно,2020-06-14 00:00:00,Польща,PL,True
,607,PL607,"Чернівці (АС-1, вул. Головна,219) - Вроцлав","ПП ""МОДУЛЬТРАНС""",PKS W Ostrowcu.Sw.S.A.,Краковець ,Грушів,19:30,18:20,Щоденно,2022-05-28 00:00:00,Польща,PL,True
,608,ES608,"Львів (вул. Стрийська, 109 ) - Мадрид","ПП Пілігрим 79058, м. Львів, вул. Газова, 26/308 Ліцензія серії АВ № 323727",ALTOCARES BRANAS S.L.,Чоп,,,,,2019-04-24 00:00:00,Іспанія,ES,True
,609,CZ609,Черкаси  - Плзень,"ПП ""Іванків - Автолюкс""",P-TRANS Sp.z.o.o. / SVD Trans s.r.o.,Шегині ,Краковець,31:50,30:35,"Понеділок, п'ятниця",2020-01-24 00:00:00,Чехія,CZ,True
12.09.2016,610,PL610,"Камянець-Подільський (АС вул. Князів Коріатовичів, 19)-Лодзь","ФОП Харкавий В.І.|ПП ""АТП Поділля-Тур""",LUX-REISEN SPOLKA Z O.О.,Ягодин,Устилуг ,23:45,22:00,Щоденно,2019-11-09 00:00:00,Польща,PL,True
21.07.2017,611,PL611,"Івано-Франківськ АС-2 (вул. Горбачевського ,1) - Вроцлав","ТОВ ""Євротур Плюс""",польський перевізник BIURO PODROZY OPAWY W. Tokarz Sp.j.,Краковець , Грушів,15:50,15:40,Щоденно,2020-07-20 00:00:00,Польща,PL,True
25.06.2017,612,PL612,"Чернівці (вул. Головна, 219)-Гданьск",ПП Опирук П.В.|ПП Амброзяк В.М.,P-Trans Sp.z.o.o,Краковець,Шегині ,26:00,26:00,Щоденно,2020-06-25 00:00:00,Польща,PL,True
,613,PL613,Львів () - Зелена-Гура,ФОП Полянський Е.Л., AKKORD-PLUS,Краковець,,13:50,13:40,Щодня,2020-01-03 00:00:00,Польща,PL,True
,615,RU615,"Одеса (АВ вул. Новощепний ряд, 5)-Волгоград","ПП Фаворіт 65005, м. Одеса, вул. Бугаївська, 21.
 Ліцензія серії АВ № 610989",ИП Мудрая Н.А.,Гоптівка,,,,,2019-02-27 00:00:00,Росія,RU,True
20.12.2016,617,BY617,"Львів (АС-2 вул. Б. Хмельницького,225)-Брест","ТзОВ ""Львівське АТП - 14631""","ОАО ""Брестский автобусный парк""",Пулемець,,09:00,09:00,Щоденно,2021-12-19 00:00:00,Білорусь,BY,True
,619,LT619,"Івано-Франківськ (АС-2 вул. Горбачевського,14) - Вільнюс","ПП Луців Р.Р. 
 77300 Івано-Франківська область м. Калуш, вул. Залізнична,3/2, Ліцензія серія АЕ №421261","ЗАТ Uzribis ir ko
 AGAT TRANSPORT Sp. z o.o.",Грушів / Рава-Руська,,,,,2019-09-22 00:00:00,Литва,LT,True
